"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2049821988781478300","2026-04-30T12:03:40.000Z","2","INFLASI LESGOOOOO nape kakek gw migrasi ke sini anj","2049821988781478300","","","in","","0","0","0","https://x.com/Profokiev/status/2049821988781478300","1460774618134765571","Profokiev"
"2049843631146852746","2026-04-30T14:38:38.000Z","1","@tnmuda Semua anggaran buat MBG 😫😫","2049860985192878387","","tnmuda","in","","0","0","0","https://x.com/RakyatBerbisik/status/2049860985192878387","1168705905015148546","RakyatBerbisik"
"2049712568688837068","2026-04-30T04:48:52.000Z","21","MBG.... makanan bebek gratis! 
Dijamin bakal cerdas nih anak-anak bebek nya! 
Bener gak bos @prabowo ? 🤣","2049712568688837068","","","in","","1","7","12","https://x.com/v4nc1_b0zz/status/2049712568688837068","1649735191823515648","v4nc1_b0zz"
"2049821076490768646","2026-04-30T14:36:12.000Z","1","@18fesss beuh aku mengkomunikasikan bahwa dia ini harus menghentikan program MBG, memprioritaskan fasilitas umum dan kesehatan gratis untuk seluruh daerah, aka merata
kubisikkan bahwa mimpi-mimpi itu memang tidak harus periode ini, setidaknya warisan luar biasa untuk generasi selanjutnya","2049860376486158678","","18fesss","in","","0","0","0","https://x.com/mxdn0x/status/2049860376486158678","1982699437546979328","mxdn0x"
"2049689566408573230","2026-04-30T07:33:49.000Z","11","@SolaceAmerta Mau dijagain tidak mbg","2049754077266055571","","SolaceAmerta","in","","0","1","0","https://x.com/CaerulaAki/status/2049754077266055571","1344462541200625664","CaerulaAki"
"2049733482205909234","2026-04-30T06:11:59.000Z","37","@Puspen_TNI @_TNIAU @tni_ad simaklah ini baik-baik, kalian adalah mesin perang negara indonesia, untuk menjaga keamanan rakyat.

Bukan di perdaya untuk urus pertanian, dapur MBG, jadi body guard pengusaha untuk melawan rakyat.

Belajar tekhnologi perang, bukan hardik rakyat https://t.co/hFAFZXNtR7","2049733482205909234","https://pbs.twimg.com/ext_tw_video_thumb/2049732430916104193/pu/img/PaApYDCqszbMGUEz.jpg","Puspen_TNI","in","","1","4","26","https://x.com/AnakLolina2/status/2049733482205909234","1276794185425670144","AnakLolina2"
"2049838280758452675","2026-04-30T13:08:24.000Z","40","MBG itu konsep awalnya melibatkan UMKM, sehingga terlihat sebagai program yang manfaatnya bisa menjangkau seluruh lini ekonomi masyarakat.

Misalnya masing-masing SPPG mengantongi tender penyediaan 1000 porsi senilai 12.000/porsi, maka pihak SPPG akan menunjuk warteg atau https://t.co/RZzGrzHB6x","2049838280758452675","https://pbs.twimg.com/media/HHJ7zwNbwAARwy_.jpg","","in","","1","5","22","https://x.com/PecintaSejarah2/status/2049838280758452675","1376458830175870976","PecintaSejarah2"
"2049737002548138384","2026-04-30T06:25:58.000Z","7","Belajar supaya ngga negaranya terpuruk kayak Indonesia. Ini kayak kita yang dapat cobaan, tapi negara lain yang ambil hikmahnya.","2049737002548138384","","","in","","0","0","2","https://x.com/GelarPrakosa/status/2049737002548138384","391092810","GelarPrakosa"
"2049493435057676696","2026-04-29T14:18:07.000Z","101","mbg training day 2 (kelupaan foto snacknya) 😭🙏🏻 https://t.co/y1P6O9q9Xd","2049493435057676696","https://pbs.twimg.com/media/HHFDalZbQAAWSaq.jpg","","in","","1","48","2","https://x.com/lemcn/status/2049493435057676696","732164039392919552","lemcn"
"2049766408461205622","2026-04-30T08:22:49.000Z","4","ya Allah at this point kl emang gaakan berhenti mending sukses sekalian lah tp NYATANYA GIMANEEE","2049766408461205622","","","in","","0","4","1","https://x.com/centildikit/status/2049766408461205622","1115527493522345990","centildikit"
